,feature_1,feature_2,TARGET
110,0.2835260662585353,0.1504832960242206,0.04266593695936595
111,0.09331254191411491,0.08006650591211628,0.007471209188841079
112,-0.2964323143542849,0.6575761532638582,-0.19492682097619346
113,-0.41599104060033887,-0.14441956592167587,0.06007724551080718
114,0.051062758729613536,0.11599368363255423,0.005922957481488239
115,-0.5894762079273707,0.020241940549899414,-0.011932142356445982
116,-0.036057618015775714,0.0008783501231153918,-3.167121322340437e-05
117,-0.09308760760385339,0.17722183003618078,-0.016497156173244796
118,-0.7653783443223156,-0.18871872104898904,0.14444122225910017
119,0.008514429658782722,0.008592792936804773,7.316273103290924e-05
120,0.037792622501507694,0.30098224902605386,0.011374908517096435
121,0.003504482827962252,0.021086733093280026,7.389809402322318e-05
122,0.1764737776278913,0.9817501293750753,0.17325315401749056
123,0.581865050658918,0.013854825298983707,0.008061638624463614
124,-0.22601746484985755,0.18704477100729563,-0.042275384956491094
125,-0.2244057172474177,-0.9014372839073062,0.20228768024878313
126,-0.16523509383644944,-0.47944496399975145,0.07922113361591206
127,-0.3807692599405729,0.24851517555448832,-0.09462693947988408
128,0.41352315850882626,0.4178414834501612,0.17278712999232412
129,0.25970948819806045,-0.04816302346210191,-0.012508394173413664
130,-0.1566562181880989,-0.26203010327336584,0.04104864503024249
131,-0.07056817495706916,0.36489348731274956,-0.025749867453381207
132,-0.09145662459161615,-0.22669475118557833,0.020732736756069268
133,0.06833152738593362,0.5805396702117189,0.039669162373692946
134,-0.660928993052384,0.21765731839597502,-0.1438560322779339
135,0.07153593708470257,0.007681939516861934,0.0005495347419667258
136,-0.9092427836770268,0.3409990820897646,-0.31005095463060856
137,0.487781415980127,-0.5737462008206009,-0.279862734249491
138,-0.6095708509790319,0.5275627194369807,-0.3215868558320126
139,-0.7515174855346624,-0.01359286515581768,0.01021527584311183
140,-0.027705860759983596,-0.07511421544002689,0.002081103994076795
141,0.3642232299163152,0.3152344331854388,0.11481570343563939
142,0.16384883198181363,0.41446102871800605,0.0679089554574262
143,0.46446072117660936,0.4863082398933093,0.22587107581497398
144,0.1239798994184915,0.4312703467633118,0.053468854213893344
145,0.4403465037077184,0.549683836232684,0.24205135542970846
146,0.6737217165182456,0.10363114863351836,0.06981855534213144
147,-0.6783830728824325,-0.16066262032196793,0.10899080207136015
148,-0.2266989806947619,-0.5755644628098926,0.13047987704313085
149,0.011898752380505143,0.15051113418430864,0.0017908947161680716
150,0.33244816288055895,0.684323458985744,0.2275020767558801
151,-0.15946085757514952,0.7645945404382849,-0.12192290111556625
152,-0.37515751255614,-0.8225928822394145,0.30860189954732453
153,0.2237742970150741,0.06762296678823239,0.015132281855110405
154,0.17666002920586105,-0.002581731638294468,-0.0004560887866227962
155,-0.39080487349589105,-0.015168221607660333,0.0059278149265393374
156,0.3019050437597709,0.10777310398911037,0.032537243675958706
157,-0.3989462142394211,-0.7112274881389786,0.2837415138560583
158,-0.11488759770219183,0.6026731033140418,-0.06923966503947512
159,-0.6236326497789716,0.43437884582970604,-0.27089283063271097
160,0.42679531830790773,0.02726158046163226,0.011635114910698978
161,0.003891710101721007,-0.09936438066758843,-0.00038669736399530544
162,-0.07872355005463082,-0.08387882130905475,0.006603238587846805
163,-0.328364320676924,0.17779133538668682,-0.058380331066492576
164,0.16154394266484107,0.10714714908348462,0.017308972908243618
165,0.09557830413518355,0.8151623168304919,0.0779118318375656
166,0.2553880813996595,0.5425313543725641,0.1385560416923679
167,0.05902782504184508,-0.6863115231025347,-0.04051147650989864
168,-0.3042357254102428,-0.3855251191250846,0.11729051428089038
169,-0.03696579795838999,-0.08005078291370574,0.0029591410675989835
170,0.21433407886170644,-0.09655256551981871,-0.0206945051924249
171,-0.032988779254837244,0.4604217865465873,-0.01518875268050316
172,-0.09539347521637719,-0.17417999302836143,0.016615634848139747
173,0.01742320354729441,-0.018586838558711138,-0.0003238422715091244
174,-0.2295252014688421,-0.6923432559879968,0.15891022531623908
175,-0.7246052917052681,-0.0212476264903083,0.015396142591054427
176,-0.2887539675791179,-0.1605610546529059,0.046362641569714175
177,0.8397906832739571,-0.07895536074358891,-0.0663059763470003
178,0.17344681805336754,0.3917641592926134,0.0679502468566564
179,0.6300158406675863,-0.5922517787680662,-0.3731280022874366
180,-0.47818096532194965,-0.4506416942967289,0.21548828039312876
181,0.5629390019956202,0.14388229642123201,0.08099695635220634
182,-0.2006974034856218,0.0034751528034208975,-0.0006974541443623536
183,0.2149902294259073,0.48394091986579585,0.10404256939053207
184,0.8925545203824056,-0.05792908836784763,-0.051704869684354234
185,-0.2871219464635844,0.10287037063574198,-0.02953634105036459
186,0.816514029360256,0.303069454044444,0.24746046109784192
187,-0.6982340902157843,-0.581624557771594,0.40611009394280684
188,-0.05092408380605426,-0.32588981760606783,0.016595640383311135
189,-0.31084338657873434,0.6082491093017417,-0.18907021301885213
190,0.8960845175738613,-0.07503901320475063,-0.06724129794679758
191,0.030481822502533427,0.06928835692130826,0.002112035397167502
192,-0.8747228525627186,-0.08231989173501678,0.07200709052110804
193,-0.1889894952728643,0.02650723013117563,-0.005009588043572543
194,-0.4651320838852331,0.711167592747056,-0.3307868644060829
195,-0.2765442826217277,0.6071002701240769,-0.16789010868091994
196,0.0301462398965592,0.3430170341882302,0.010340673801244636
197,0.15064545084121306,0.014849623951213305,0.002237028294953004
198,-0.42547740910907467,-0.47187417077075844,0.20077179960503536
199,-0.266959292137499,0.8046597438713546,-0.2148113956354381
200,-0.2531003297708716,0.7819057602229766,-0.19790060576217944
201,-0.2189368944680704,-0.588856202857343,0.12892234834184677
202,-0.483657586138567,0.8249775251064424,-0.399006638411551
203,-0.45822195310652486,-0.37153995417733543,0.1702477634602474
204,0.12609597442305015,-0.15243889239905772,-0.019221930677029677
205,0.037742296400265996,-0.42766854974949225,-0.01614119316571724
206,-0.20523930258984516,-0.2669732127268212,0.05479339599022315
207,-0.3038469241621577,-0.9442626506035977,0.28691130198710935
208,-0.1701041204272666,0.3400652601975107,-0.05784650197376712
209,-0.48514487464060724,0.8660770607658664,-0.42017284707436187
210,0.3182990716931655,-0.4096871386049706,-0.13040303590259136
211,-0.039414834663421536,0.16771036446654872,-0.006610276286791184
212,0.06622240142042315,0.03429118914725956,0.0022708448928934807
213,0.26402386403444955,0.2596491980763252,0.06855358456955754
214,0.09261843558335887,0.08157230135321152,0.007555098938268758
215,-0.022569153018903176,-0.6341172089264381,0.014311488320180575
216,0.055809816164213474,0.41014010180470567,0.022889843683292423
217,-0.3182036910994275,0.9384349747073651,-0.29861347280868145
218,-0.8229117785555082,0.4331670193805634,-0.35645824233004775
219,0.014062070017339575,0.1485720415367043,0.0020892304507082195
220,0.35318018824247094,0.17662320317329608,0.0623798161447329
221,0.40156828594058186,-0.2275933683103772,-0.09139427880384171
222,0.41131111207572,0.3814271555040288,0.15688522750624068
223,-0.7264792266450212,0.28494764735595324,-0.20700854648547112
224,0.40340118432196953,-0.2731764805503502,-0.11019971578291875
225,-0.15434618622190568,0.39060445277663136,-0.06028830760736751
226,-0.12911473011477906,-0.22797638417258667,0.029435109314986715
227,-0.6283455011190237,0.6593555597866834,-0.4143030996297779
228,-0.01844119628635636,0.012487694162010253,-0.00023028801920561747
229,-0.45986349684693717,0.680269605378943,-0.31283115952824675
230,0.0470075043197934,-0.18251200566112208,-0.008579433894529353
231,-0.19688581717810133,-0.6568854540609484,0.12933142941519798
232,-0.3387742621638144,0.10679751668651172,-0.03618024991640066
233,0.9497808636327897,-0.21680995232509892,-0.2059219437635164
234,0.007513734642370323,-0.12254199101234309,-0.000920748003014475
235,-0.10940081596277465,-0.1523611698666097,0.016668436304450012
236,0.08667045680620707,0.8852096639087168,0.07672152594023751
237,-0.3233040863190345,-0.48563092538899216,0.15700646262115533
238,0.12517266907330915,-0.2827810625582798,-0.03539646036380629
239,-0.0007152763328223953,0.00026956432807194447,-1.9281298404303352e-07
240,0.208739597397675,-0.09071114026216036,-0.01893500689780738
241,-0.09063513456140135,0.11369911702928573,-0.01030513477146183
242,-0.09559603628973963,-0.17957371395483154,0.0171665352759094
243,0.8203744544843407,0.36108154240446666,0.29622207337442863
244,-0.848417931183764,0.20610872716096248,-0.17486633989682265
245,-0.4532310389979026,-0.533841663557515,0.24195361183454125
246,0.15633787539239657,0.443764049898615,0.06937712873667493
247,0.39759345415029795,-0.7253091834321928,-0.2883781835677376
248,-0.4473943152357797,-0.2137338128168083,0.09562329282790827
249,-0.17790357141205934,0.31697687952755865,-0.05639131892300276
250,0.000696171840245503,0.27560222349643937,0.00019186650710726862
251,-0.13455732849598914,0.9148988455406598,-0.1231063445000158
252,0.27091215610753444,-0.2763462883836841,-0.07486556881833835
253,-0.08082210039102779,0.4862091561075375,-0.0392964452259603
254,-0.15558803664746113,-0.2013233984452692,0.03132351229529396
255,-0.7785734413783512,0.4207007675826506,-0.32754644440733816
256,-0.17337867386506886,-0.34180508008385124,0.05926171150528179
257,-0.2144445527339357,-0.2063110394449996,0.0442422785778563
258,0.6997415544740236,-0.15907321179119974,-0.11131013649394969
259,-0.09904670805881684,-0.16315969119029178,0.016160430300291538
260,-0.11819262824197885,1.6162295582627312e-05,-1.910264193334447e-06
261,-0.6505339683392524,0.5266600834192037,-0.34261027403257627
262,-0.7437565656469192,0.02375795718463725,-0.01767013664243235
263,-0.5593491457609516,-0.18932260913568894,0.10589743969328214
264,-0.18272006863380763,0.16003028996840574,-0.029240745566515233
265,0.5593809411651401,-0.2748271577658867,-0.15373307416882215
266,-0.5609123106245394,-0.30475382738926526,0.1709401734925848
267,0.09951232509695868,-0.3120881892508188,-0.031056621347648646
268,0.045545623302672436,-0.04980369088390417,-0.0022683401440810407
269,0.468019986813714,-0.7458589100784694,-0.34907687725981634
270,0.26688480471589066,-0.37461005788990576,-0.09997773214455599
271,0.6964251297024066,-0.3138368495336099,-0.21856386864183894
272,-0.17601800768951262,-0.1829674638104295,0.0322055684519148
273,0.2509687498372014,-0.5354936843282705,-0.13439218050158303
274,-0.07026411720027594,0.4229991056404458,-0.029721658734332183
275,-0.34345410485134953,-0.16745201968690468,0.057512083527116405
276,0.12015488136275133,0.04023786936010331,0.0048347764192531
277,0.1085623376730047,-0.21881595370132345,-0.02375517145396364
278,0.06608172892839355,-0.04391232045982223,-0.0029018020572427225
279,-0.28939207655267085,0.08930497614880589,-0.02584415249418968
280,-0.5077376884972196,0.5406740703659016,-0.27452060271796597
281,-0.34938210255382957,0.5061388034687027,-0.17683583933997485
282,-0.5738093977943503,-0.3505416679546311,0.20114410339087396
283,0.008315594454709868,-0.001061560732036725,-8.827508536662338e-06
284,0.6783019690485278,-0.010087381511479648,-0.006842290741780359
285,-0.39778842486688215,0.3081479780513601,-0.12257769881496512
286,-0.040006626299043786,-0.22741631946096852,0.009098159706978927
287,-0.1655872901017016,0.056299540058854104,-0.009322488272317844
288,-0.08136926677666009,-0.16612567522273072,0.013517524385651168
289,-0.8395286566388408,-0.08925576088739998,0.0749327690350765
290,-0.11709492777048826,-0.9755877571684856,0.11423637795941645
291,-0.9058845086048651,0.11955483710602363,-0.10830287486312491
292,-0.14564360534884033,-0.31536241759463857,0.045930519490009716
293,0.16680281288114437,-0.7621858148571797,-0.1271347378562847
294,0.4563743457754997,-0.30055794152983667,-0.1371669339333101
295,0.33929088800938473,0.7426034485785068,0.25195858350703304
296,0.3357047525224597,-0.3482729998727266,-0.1169169012325283
297,0.2829958215405336,0.5176445685562154,0.14649124994456125
298,-0.0848305044313626,0.782679705451538,-0.06639511422164426
299,0.09112284287490936,0.04175657055370924,0.003804977417560714
300,-0.49695391523022603,0.20350294758243528,-0.10113158656198268
301,-0.25885166482954775,0.25872693260364643,-0.06697189724069608
302,-0.5596245161433263,-0.2280507887212466,0.12762281229423156
303,-0.4054802544973295,-0.8688429243566534,0.3522986500863398
304,0.33294993735863915,0.20845672291620837,0.06940565283693878
305,0.0811883168135309,-0.38449477801942566,-0.03121648385098937
306,0.653439703054994,-0.4451105594161978,-0.2908529117715626
307,0.6371617287940912,0.10075253012575722,0.06419565627530623
308,-0.21627585783474698,-0.3291950257249623,0.07119693658359783
309,0.6368920826667582,-0.2627309146605084,-0.16733123941907352
310,-0.20279413115855335,0.34941642847206644,-0.07085960102451752
311,-0.07319606738057251,0.1147568145226756,-0.008399747528181624
312,0.4501926158987196,-0.020148553044162843,-0.009070729801525781
313,0.21460662442780978,0.2564767571607876,0.05504161109846772
314,0.20412087990928024,0.07645339009534825,0.015605733258309936
315,0.0024187993272808406,-0.9257716417966171,-0.002239255824393337
316,-0.6834062778441348,-0.09251140559973575,0.06322287535904446
317,0.5782810864315105,0.15549097762449143,0.0899174914709886
318,0.7466004809300196,0.009225104453579753,0.0068874674216723095
319,-0.43509326471277815,0.3231508669325212,-0.1406007656884352
320,0.3533798174571467,-0.6048713007307216,-0.2137493098372893
321,-0.6227460035126924,-0.6914687211373152,0.43060938264229537
322,0.8580778628449999,0.08837388151752161,0.07583167138387217
323,0.10008670862803591,0.13423645704964365,0.013435285163987542
324,-0.02617386547135886,-0.2618340594305799,0.006853209447355779
325,0.010249873784805005,-0.07087293001653665,-0.0007264385874288187
326,0.8013073145194713,0.5618781427089871,0.4502370656213267
327,-0.1637611898538354,-0.17046910217729855,0.02791622300586945
328,-0.18035200443187932,-0.6355024330031877,0.114614137613461
329,-0.07385765261426656,-0.05078099389078222,0.003750565006192586
330,0.16617216158144762,0.12965802228785794,0.02154555382994887
331,-0.5028012156814101,0.004826817788113415,-0.0024269298517360805
332,0.10333930529739696,0.018337406484013045,0.0018949748470138907
333,-0.047167120548657564,-0.3860023135455559,0.01820661765506395
334,-0.5248120391119099,0.11833473971869296,-0.06210349604954436
335,0.047436460081497524,0.3358708997494448,0.015932526528501193
336,0.49631769156621064,-0.25038728755461814,-0.12427164055663306
337,-0.3844747547650791,0.3745656075899935,-0.1440110201215956
338,-0.3234664165387591,0.21896584001863914,-0.07082809561522842
339,-0.1665393648790003,-0.67605966346715,0.11259054697412985
340,-0.504377256964203,0.45380835496970684,-0.22889061326705806
341,-0.21318500698501897,0.6534047535308817,-0.1392960969455256
342,-0.4980193264263917,0.2593244766964911,-0.129148601210263
343,-0.28415403808106315,0.21789379858485466,-0.061915402740708295
344,0.3564509145178397,0.4988481545706944,0.1778148809022607
345,-0.7615086163263576,-0.5437894702056746,0.4141003670291663
346,-0.5716117192841809,-0.17186027344666463,0.09823734638149742
347,-0.6255556082977904,-0.7538415553872779,0.47156981274044113
348,-0.41975043151692637,0.13526423949369734,-0.05677722289628833
349,0.15939616349204797,0.722231762073838,0.11512097202667136
350,-0.03730024927889941,0.0047689719254590465,-0.00017788384162369534
351,-0.7596927627342742,-0.08759987811718437,0.06654899342202948
352,0.5173196121466489,-0.031562880009575925,-0.016328096844785034
353,0.005311289240693256,-0.00023607060001873325,-1.2538392379234992e-06
354,-0.20479511204654016,-0.18681236622164132,0.038258259472040326
355,0.44178671648759626,-0.30144653601797106,-0.13317507534393935
356,-0.7352945154959099,0.2216054103575809,-0.16294524284014975
357,0.017624245374106878,-0.0500820293805948,-0.0008826579746368326
358,-0.5374705116190605,0.11218348070933241,-0.06029531277205189
359,-0.047924940802842944,0.7995595527961938,-0.03831884423610517
360,0.6174762301018953,-0.20169593561697777,-0.12454244595164603
361,0.7287768276313408,0.5800671316725354,0.42273948403352163
362,-0.04342751998485539,0.060818084333191996,-0.002641178572820316
363,-0.07146252850017189,-0.26742274540100747,0.019110705564813705
364,-0.14528132360598894,0.9076843758941808,-0.1318695875463826
365,-0.5789095048093338,-0.5000966528223075,0.28951070564216735
366,-0.022931834468950137,0.5993017701921131,-0.013743088990994332
367,-0.23776713921087786,-0.7983124176403931,0.1898124597388758
368,-0.1480955324117055,-0.8837203472103684,0.13087503532317676
369,0.7313751612171809,0.6413074601224179,0.46903634703681424
370,0.7862666463400091,-0.6154900193602802,-0.48393927337815484
371,0.022901377167984096,0.1377587141426045,0.00315486427075629
372,0.05965428730012692,0.037650313190410165,0.002246002600000486
373,-0.07343905335682295,-0.002013639720392329,0.0001478797948673103
374,0.00279907279401433,0.014475654099043908,4.051840956419582e-05
375,0.7227077201971607,-0.6497136333880058,-0.46955305876685954
376,-0.07212074994952875,0.06147654741061012,-0.004433734703560961
377,-0.7877294332732088,-0.2966533743487449,0.23368259445432185
378,-0.6385396788419223,-0.24845344480593004,0.15864738285354785
379,0.45176527728914073,0.1833579171997545,0.0828347403069064
380,0.12376096844111587,-0.32385268788564303,-0.04008032228498561
381,-0.1734342046395476,-0.3082001524309118,0.05345244830664252
382,-0.01633387991913544,0.25331281562142965,-0.004137581112338528
383,0.8730774350093599,0.2601721370159154,0.22715042204675914
384,0.7255689271898065,0.01033613703983892,0.0074995798632827475
385,0.025849995913438614,-0.0019810206379810456,-5.1209375396247586e-05
386,-0.46152098243822126,0.0004999680453307433,-0.00023074574346876182
387,0.0751218943678569,-0.2710850547658686,-0.020364422848826284
388,0.010141614018931253,0.02713277735108763,0.0002751701551563307
389,-0.047315960840265854,-0.8834156745091429,0.041799661460751654
390,0.7490876096600811,0.18252949090098758,0.13673058003149233
391,-0.3144782117634763,0.09913968332744068,-0.03117727032761087
392,0.76159285388725,-0.2334135991889806,-0.17776612914243042
393,0.05602778154136721,0.3197669900698467,0.017915835063773908
394,-0.17053921251860196,-0.2563356709563878,0.043715283465329845
395,-0.7714013997083218,0.5160681564711285,-0.3980956982467217
396,0.6641848700067474,-0.7163962911162582,-0.47581957748836795
397,-0.5235550972416766,-0.0004661002649933185,0.00024402916956294812
398,-0.06658482862615785,-0.949603614067153,0.06322919390544152
399,-0.2259754725109053,-0.8587623996479858,0.19405923903505248
400,-0.1306120216290337,0.5012965536267346,-0.06547535630485513
401,-0.3515290663236074,0.12397171046155382,-0.04357965962909061
402,0.14327749780087026,0.6957551189632395,0.09968605252719978
403,-0.4408890186950515,-0.1150121889786194,0.050707611136753324
404,0.13201760446439195,-0.5906386378615137,-0.07797469807458855
405,-0.3205216655340191,0.9371074094047631,-0.3003632276466846
406,0.7614827116496529,0.13816816494900203,0.10521266890902259
407,0.3323551331923699,-0.035787992068270776,-0.011894322870537611
408,0.043595648965693214,0.07758932079100062,0.003382556792691025
409,0.08017790966391453,-0.1666180666018298,-0.013359088292377603
410,0.3333188821319348,0.4080090954195289,0.1359971355848993
411,-0.31076138013988924,-0.27821177509972406,0.08645747520115872
412,-0.7567343136555896,0.2615512697194082,-0.19792482057686434
413,-0.8815519891137795,-0.3061579567586455,0.26989415576359443
414,-0.1769428472922939,0.018085833016278325,-0.003200158789553263
415,0.7189862301826933,-0.47198903713234813,-0.33935361849534623
416,-0.7889523866728957,0.5423644314657711,-0.42789971265140825
417,0.41522648378193494,-0.8649686772217706,-0.3591579024243073
418,-0.03384209639487231,0.01697904769082956,-0.0005746065686461882
419,-0.04109865491917196,-0.040333121401168494,0.0016576370382796934
420,0.004545408075276117,0.00359847607624188,1.635654221563776e-05
421,0.14785045826404059,0.2755172361320406,0.04073534962176408
422,0.006401576823451414,0.05532931404618521,0.000354194854455524
423,0.11962302338835816,0.26841291444778526,0.03210836434272479
424,0.09160252100962156,-0.3440301098315028,-0.031514025363782644
425,0.6231911742950638,0.7218951557158757,0.4498786898084945
426,0.08283810006152964,0.4697020668883462,0.03890922681600411
427,-0.2781086496929229,0.008497635378563814,-0.0023632659007151923
428,0.30866868588691615,-0.397162269860939,-0.1225915559218408
429,-0.643238899488035,-0.012374869464533958,0.007959997415674913
430,0.032774290999517765,-0.10630825703801135,-0.0034841777518153164
431,0.2338609432228859,-0.7210870521417092,-0.16863409815967043
432,0.11700542183683214,-0.8438728153431001,-0.09873769473585459
433,0.1372858523933332,-0.8330128571130432,-0.11436088014337002
434,-0.8412859279328934,0.291959596579225,-0.2456215001270665
435,0.21977230560891034,-0.31225590410355386,-0.06862519998483284
436,-0.2501788550650446,0.36657004047724395,-0.09170807302774395
437,0.023441212263620333,0.09883979878072108,0.002316924703312405
438,-0.22327112060305063,0.03374570969062369,-0.0075344424181707755
439,0.6895895625873756,0.6840538642531616,0.4717164050365417
440,-0.19289226010603963,-0.20929256963088685,0.04037091677950244
441,0.059048403140927554,0.9054728295428586,0.05346672467200309
442,-0.21402346909822814,-0.8644520399934268,0.18501302446843346
443,0.017491833159376063,0.9223386488911628,0.016133393762848558
444,-0.047137604019408225,0.14886481371485805,-0.007017130641313949
445,-0.4926376599435255,0.7288478481631345,-0.35905789837396057
446,-0.6058183324372353,0.18000490408283487,-0.1090502708219875
447,-0.1069058238222613,0.18148105790111127,-0.019401382003053802
448,0.2734353049694513,0.2105662096129278,0.05757623574177232
449,0.13378808086136246,0.08760575530921128,0.011720605875229492
450,0.41066470971749497,0.1697049828921173,0.0696918475370038
451,-0.05829851345398933,-0.06016249845928995,0.0035073842258545275
452,-0.09222612994613127,0.1372025664841021,-0.012653661725505515
453,-0.0124374859293425,0.1968037296485005,-0.0024477436183453507
454,-0.6705127940027755,-0.16712683763392813,0.11206068285477337
455,-0.5700553625382724,-0.06547225598488203,0.0373228106216605
